file1 file2 flip runtime used_hanke  size order
../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_4 200 10.089000 0 5 250
../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_3 200 10.023000 0 5 250
../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_4 216 10.068000 0 5 250
../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_250_5/set_9/triangulation/t_4 199 10.542000 0 5 250
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_1 143 13.511000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_2 131 13.213000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_3 130 13.133000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_4 140 13.079000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_2 141 12.977000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_3 140 13.018000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_4 146 12.939000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_3 135 13.070000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_4 145 12.916000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_0/triangulation/t_4 146 13.048000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 135 13.628000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 135 13.146000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 127 13.104000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 141 12.922000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 144 12.975000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 149 12.832000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 129 13.089000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 153 12.777000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 149 12.932000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_1/triangulation/t_4 145 12.930000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_1 126 13.140000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_2 119 13.083000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_3 150 12.769000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_4 138 12.994000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_2 127 13.043000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_3 140 12.917000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_4 144 12.885000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_3 159 12.706000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_4 120 13.244000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_2/triangulation/t_4 156 12.761000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_1 144 12.977000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_2 137 12.848000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_3 140 12.797000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_4 153 12.626000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_2 125 12.899000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_3 132 12.817000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_4 148 12.633000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_3 141 12.884000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_4 149 12.709000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_3/triangulation/t_4 147 12.790000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_1 130 13.060000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_2 134 12.956000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_3 136 12.900000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_4 134 13.009000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_2 142 12.857000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_3 136 12.915000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_4 147 12.734000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_3 140 12.835000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_4 125 13.029000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_4/triangulation/t_4 125 12.968000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_1 147 13.021000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_2 141 13.062000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_3 149 12.859000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_4 136 12.929000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_2 127 13.066000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_3 142 12.981000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_4 146 12.883000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_3 124 13.121000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_4 141 12.910000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_5/triangulation/t_4 150 12.831000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_1 141 13.290000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_2 167 12.683000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_3 152 13.013000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_4 122 13.302000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_2 137 13.113000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_3 133 13.131000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_4 134 13.124000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_3 157 12.906000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_4 142 13.047000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_6/triangulation/t_4 140 13.026000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_1 146 12.957000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_2 131 12.963000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_3 140 12.675000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_4 146 12.757000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_2 136 12.870000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_3 134 12.917000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_4 128 12.954000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_3 135 12.796000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_4 147 12.812000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_7/triangulation/t_4 146 12.732000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_1 124 13.290000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_2 130 13.101000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_3 139 13.045000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_4 125 13.164000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_2 124 13.169000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_3 141 12.997000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_4 115 13.349000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_3 140 13.026000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_4 139 12.983000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_8/triangulation/t_4 137 13.112000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_1 133 13.074000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_2 141 12.862000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_3 139 12.846000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_4 128 13.034000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_2 126 13.010000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_3 133 12.972000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_4 126 13.387000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_3 163 12.688000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_4 134 12.945000 0 2 300
../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_2/set_9/triangulation/t_4 155 12.728000 0 2 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_1 259 15.135000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_2 259 13.942000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_3 245 13.157000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_4 251 13.963000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_2 242 13.144000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_3 260 12.926000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_4 253 13.875000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_3 260 13.519000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_4 243 13.070000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_5/set_0/triangulation/t_4 269 14.195000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_1 235 13.556000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_2 257 17.798000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_3 241 13.126000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_4 238 13.749000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_2 224 12.892000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_3 261 13.310000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_4 249 13.011000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_3 258 13.384000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_4 225 16.094000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_5/set_1/triangulation/t_4 250 12.608000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_1 239 13.851000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_2 258 13.308000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_3 229 13.743000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_4 237 14.103000 1 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_2 244 12.900000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_3 257 12.994000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_4 231 13.404000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_3 238 13.148000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_4 249 14.449000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_5/set_2/triangulation/t_4 256 13.233000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_1 229 13.078000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_2 217 12.715000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_3 244 12.103000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_4 233 12.561000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_2 226 12.571000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_3 241 13.437000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_4 237 12.606000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_3 223 12.674000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_4 228 12.589000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_5/set_3/triangulation/t_4 251 13.356000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_1 232 13.654000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_2 242 13.092000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_3 228 13.092000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_4 239 12.695000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_2 254 13.439000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_3 250 13.654000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_4 250 14.424000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_3 246 13.382000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_4 250 13.099000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_5/set_4/triangulation/t_4 239 12.843000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_1 227 13.213000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_2 240 12.822000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_3 238 12.649000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_4 240 12.993000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_2 261 13.169000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_3 252 12.852000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_4 227 13.203000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_3 238 12.922000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_4 275 12.656000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_300_5/set_5/triangulation/t_4 246 13.036000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_1 258 14.117000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_2 250 13.835000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_3 254 13.807000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_4 241 13.575000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_2 251 13.755000 0 5 300
../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_300_5/set_6/triangulation/t_3 251 13.066000 0 5 300
